"trip_id","driver_id","customer_id","trip_date","distance_km","fare_amaount","rating","vehicle_type","pickup_location"
4655,122,1525,"2025-07-26",22.17,501.02,1,"SUV","Kanpur"
4656,128,1622,"2025-05-11",15.92,379.87,2,"Mini","Agra"
4657,33,1503,"2025-05-28",39.15,716.2,5,"Sedan","Lucknow"
4658,48,1235,"2025-11-05",10.15,176.64,3,"Hatchback","Noida"
4659,4,1297,"2025-08-19",3.56,100.38,2,"Sedan","Delhi"
4660,135,1224,"2025-07-22",29.81,839.92,5,"Mini","Delhi"
4661,128,1262,"2025-01-04",19.47,503.22,4,"Sedan","Lucknow"
4662,196,1362,"2025-07-25",17.3,366.19,1,"Sedan","Prayagraj"
4663,184,1143,"2025-03-24",38.75,800.74,5,"SUV","Kanpur"
4664,176,1661,"2025-10-03",34.89,618.07,2,"Sedan","Noida"
4665,129,1426,"2025-10-03",33.5,609.29,2,"Mini","Noida"
4666,35,1437,"2025-05-14",32.03,846.82,2,"SUV","Lucknow"
4667,185,1798,"2025-07-04",34.32,981.37,5,"Mini","Noida"
4668,103,1411,"2025-12-04",8.31,219.45,4,"Sedan","Delhi"
4669,25,1187,"2025-04-14",22.64,675.31,3,"Hatchback","Lucknow"
4670,187,1284,"2025-10-24",39.94,911.26,5,"Sedan","Kanpur"
4671,111,1360,"2025-02-20",38.73,963.11,2,"Hatchback","Lucknow"
4672,192,1241,"2025-08-28",6.5,182.61,5,"Sedan","Agra"
4673,144,1728,"2025-04-26",30.77,470.31,4,"Hatchback","Prayagraj"
4674,177,1421,"2025-06-23",38.09,625.54,5,"Hatchback","Delhi"
4675,161,1727,"2025-07-10",30.05,820.49,5,"Hatchback","Lucknow"
4676,147,1773,"2025-04-12",4.78,89.39,1,"SUV","Agra"
4677,87,1591,"2025-09-12",9.35,236.93,2,"Mini","Agra"
4678,122,1500,"2025-07-07",19.53,445.19,5,"SUV","Delhi"
4679,54,1854,"2025-06-08",31.96,683.21,1,"Mini","Delhi"
4680,89,1226,"2025-10-12",39.94,642.82,1,"Hatchback","Lucknow"
4681,34,1197,"2025-04-13",18.43,412.29,5,"Sedan","Prayagraj"
4682,30,1373,"2025-01-15",32.83,910.8,1,"Sedan","Kanpur"
4683,86,1316,"2025-09-27",5.12,123.63,1,"Hatchback","Delhi"
4684,65,1512,"2025-11-13",8.97,161.3,2,"Sedan","Delhi"
4685,23,1003,"2025-09-26",39.73,955.73,4,"Sedan","Agra"
4686,65,1846,"2025-08-24",31.54,902.41,5,"Sedan","Delhi"
4687,169,1618,"2025-10-20",33.89,1006.92,1,"Hatchback","Agra"
4688,7,1391,"2025-08-21",10.52,262.18,5,"Mini","Agra"
4689,47,1038,"2025-10-27",27.32,568.44,4,"Sedan","Kanpur"
4690,118,1186,"2025-08-10",32.44,857.23,3,"SUV","Prayagraj"
4691,100,1582,"2025-10-17",8.59,175.73,4,"SUV","Delhi"
4692,121,1107,"2025-12-07",36.62,890.11,3,"Hatchback","Prayagraj"
4693,197,1898,"2025-09-08",18.87,338.38,4,"Sedan","Kanpur"
4694,174,1634,"2025-02-19",6.39,128.02,4,"Mini","Lucknow"
4695,106,1005,"2025-10-28",25.76,457.07,4,"Hatchback","Agra"
4696,165,1704,"2025-10-09",21.32,539.78,4,"Sedan","Kanpur"
4697,173,1620,"2025-08-31",37.26,851.62,2,"Hatchback","Noida"
4698,152,1301,"2025-04-19",16.38,483.59,2,"Mini","Delhi"
4699,44,1392,"2025-04-13",12.32,276.49,2,"Mini","Agra"
4700,196,1896,"2025-06-29",33.91,843.27,5,"Mini","Delhi"
4701,168,1760,"2025-07-18",29.94,681.84,4,"Hatchback","Noida"
4702,191,1081,"2025-06-28",26.05,770.73,3,"SUV","Delhi"
4703,82,1664,"2025-01-19",34.44,985.22,2,"Hatchback","Kanpur"
4704,127,1174,"2025-11-04",31.44,585.41,1,"Hatchback","Prayagraj"
4705,102,1323,"2025-04-27",33.61,768.43,5,"Hatchback","Delhi"
4706,90,1287,"2025-10-11",35.35,655.93,1,"Mini","Noida"
4707,56,1204,"2025-10-01",2.28,42.05,3,"Mini","Noida"
4708,31,1254,"2025-07-28",9.16,236.55,5,"Mini","Delhi"
4709,179,1941,"2025-05-22",39.09,894.1,1,"Mini","Lucknow"
4710,71,1090,"2025-06-30",19.43,307.59,1,"Mini","Lucknow"
4711,66,1859,"2025-01-16",8.71,259.92,3,"Sedan","Kanpur"
4712,105,1370,"2025-09-22",32.48,915.69,2,"Mini","Prayagraj"
4713,75,1947,"2025-07-22",24.09,435.78,4,"Hatchback","Prayagraj"
4714,101,1885,"2025-08-10",18.23,462.58,1,"SUV","Lucknow"
4715,125,1202,"2025-10-20",34.33,1005.0,5,"Mini","Delhi"
4716,14,1726,"2025-10-22",6.24,149.26,3,"Sedan","Kanpur"
4717,161,1501,"2025-08-12",35.33,541.16,1,"Mini","Noida"
4718,84,1118,"2025-07-20",6.19,173.99,3,"Hatchback","Noida"
4719,163,1481,"2025-04-14",35.48,785.41,5,"SUV","Lucknow"
4720,23,1270,"2025-05-09",34.8,533.34,2,"Hatchback","Agra"
4721,181,1970,"2025-08-31",34.76,714.95,5,"SUV","Delhi"
4722,89,1685,"2025-11-25",2.87,77.86,2,"Mini","Kanpur"
4723,186,1414,"2025-09-28",9.06,199.41,4,"Hatchback","Agra"
4724,22,1652,"2025-12-25",30.74,488.98,5,"Sedan","Lucknow"
4725,185,1409,"2025-02-18",24.79,460.78,2,"Sedan","Lucknow"
4726,94,1613,"2025-11-27",9.13,200.18,5,"Hatchback","Prayagraj"
4727,54,1932,"2025-05-08",5.89,153.41,4,"Mini","Noida"
4728,178,1518,"2025-01-06",18.94,379.12,4,"Sedan","Kanpur"
4729,165,1373,"2025-03-02",25.86,680.31,1,"Mini","Delhi"
4730,117,1541,"2025-04-15",3.55,55.16,5,"Hatchback","Agra"
4731,51,1825,"2025-01-06",22.17,421.97,2,"Hatchback","Noida"
4732,55,1444,"2025-06-18",33.97,688.54,3,"Sedan","Delhi"
4733,123,1190,"2025-09-21",35.35,859.11,1,"Sedan","Lucknow"
4734,130,1251,"2025-12-06",6.47,140.89,4,"Hatchback","Lucknow"
4735,127,1763,"2025-09-23",30.1,488.84,3,"Hatchback","Delhi"
4736,142,1576,"2025-12-04",39.77,1126.74,5,"Hatchback","Prayagraj"
4737,48,1996,"2025-11-17",24.33,373.69,1,"Mini","Prayagraj"
4738,183,1845,"2025-06-25",35.72,769.26,2,"Mini","Noida"
4739,191,1371,"2025-03-23",25.75,407.14,2,"Sedan","Lucknow"
4740,160,1412,"2025-07-15",25.07,600.97,2,"SUV","Kanpur"
4741,43,1933,"2025-05-06",38.46,1051.41,3,"Mini","Delhi"
4742,63,1031,"2025-08-14",12.06,181.48,5,"Sedan","Delhi"
4743,16,1824,"2025-04-03",12.46,335.46,4,"SUV","Lucknow"
4744,161,1624,"2025-07-02",2.98,51.22,2,"Sedan","Noida"
4745,6,1300,"2025-03-07",39.1,777.91,2,"Sedan","Prayagraj"
4746,10,1777,"2025-12-21",38.0,649.82,4,"SUV","Kanpur"
4747,178,1034,"2025-10-18",13.44,377.9,2,"Sedan","Delhi"
4748,115,1223,"2025-09-22",13.3,256.93,3,"Mini","Agra"
4749,151,1831,"2025-09-27",24.8,701.21,2,"Hatchback","Prayagraj"
4750,61,1539,"2025-02-23",14.52,365.88,3,"Sedan","Noida"
4751,174,1193,"2025-09-21",7.96,136.75,2,"Mini","Delhi"
4752,26,1517,"2025-06-25",34.37,818.12,2,"Hatchback","Delhi"
4753,199,1541,"2025-09-27",26.57,671.78,1,"Hatchback","Delhi"
4754,132,1127,"2025-10-22",24.49,456.87,4,"Hatchback","Delhi"
4755,100,1106,"2025-12-12",11.95,269.2,3,"Sedan","Prayagraj"
4756,73,1600,"2025-02-28",30.96,702.4,3,"Sedan","Noida"
4757,74,1417,"2025-12-31",23.74,589.13,3,"Sedan","Lucknow"
4758,106,1610,"2025-07-04",36.86,567.7,3,"Hatchback","Noida"
4759,54,1378,"2025-06-20",28.52,758.74,5,"Sedan","Kanpur"
4760,170,1157,"2025-08-17",21.3,546.92,4,"Hatchback","Delhi"
4761,161,1509,"2025-09-10",18.99,523.09,3,"Hatchback","Noida"
4762,182,1121,"2025-03-06",35.21,723.53,2,"Mini","Lucknow"
4763,64,1495,"2025-11-02",34.36,895.07,4,"Sedan","Kanpur"
4764,85,1915,"2025-07-06",20.75,532.45,5,"Hatchback","Noida"
4765,189,1427,"2025-08-25",33.62,791.34,3,"Sedan","Agra"
4766,145,1350,"2025-08-04",18.2,326.91,4,"Sedan","Lucknow"
4767,88,1924,"2025-01-16",14.54,345.93,2,"Mini","Agra"
4768,6,1385,"2025-06-04",18.98,462.37,1,"SUV","Lucknow"
4769,102,1370,"2025-04-12",20.65,520.24,1,"Hatchback","Delhi"
4770,52,1283,"2025-02-22",38.04,966.27,4,"Sedan","Kanpur"
4771,87,1570,"2025-05-04",14.88,437.56,3,"Hatchback","Delhi"
4772,94,1946,"2025-08-11",25.65,514.11,2,"Sedan","Agra"
4773,170,1220,"2025-04-15",39.7,1164.98,3,"Mini","Prayagraj"
4774,107,1522,"2025-01-28",38.88,1028.93,5,"Hatchback","Kanpur"
4775,149,1094,"2025-01-16",13.46,364.13,5,"Mini","Prayagraj"
4776,122,1091,"2025-07-09",3.93,70.79,3,"Mini","Noida"
4777,161,1736,"2025-10-24",14.2,246.8,4,"SUV","Lucknow"
4778,12,1798,"2025-11-12",16.86,349.94,2,"Sedan","Prayagraj"
4779,148,1979,"2025-09-23",27.84,432.65,5,"Hatchback","Prayagraj"
4780,9,1378,"2025-07-10",27.81,825.76,5,"SUV","Noida"
4781,53,1178,"2025-01-23",4.97,82.6,2,"Mini","Delhi"
4782,49,1703,"2025-12-14",3.84,92.8,2,"SUV","Noida"
4783,11,1190,"2025-01-02",18.47,415.51,2,"Mini","Noida"
4784,17,1574,"2025-09-30",8.44,209.51,5,"SUV","Noida"
4785,116,1533,"2025-02-20",13.29,389.25,4,"Mini","Agra"
4786,70,1902,"2025-03-11",17.36,455.11,1,"SUV","Delhi"
4787,76,1191,"2025-07-27",21.48,352.07,4,"Hatchback","Agra"
4788,106,1315,"2025-05-21",12.57,325.8,1,"Hatchback","Agra"
4789,176,1784,"2025-03-27",26.63,476.99,4,"Mini","Agra"
4790,167,1336,"2025-09-23",11.11,265.62,1,"Mini","Agra"
4791,157,1581,"2025-03-28",33.34,651.31,3,"Mini","Noida"
4792,66,1394,"2025-11-09",18.94,309.19,2,"Hatchback","Lucknow"
4793,112,1414,"2025-06-09",5.49,109.28,2,"SUV","Noida"
4794,161,1388,"2025-10-26",12.61,367.24,1,"Mini","Delhi"
4795,100,1429,"2025-12-08",31.1,741.34,5,"Sedan","Kanpur"
4796,36,1591,"2025-03-16",27.13,625.8,2,"SUV","Delhi"
4797,48,1925,"2025-01-27",16.58,370.72,2,"Mini","Lucknow"
4798,199,1277,"2025-01-28",10.76,275.51,4,"Sedan","Lucknow"
4799,78,1724,"2025-09-24",21.56,482.49,3,"Mini","Noida"
4800,85,1336,"2025-10-27",11.3,326.84,4,"Hatchback","Prayagraj"
4801,167,1840,"2025-12-08",31.47,784.83,3,"Mini","Noida"
4802,14,1908,"2025-06-30",16.64,418.58,3,"Sedan","Prayagraj"
4803,192,1491,"2025-11-30",7.01,146.75,4,"Hatchback","Prayagraj"
4804,55,1992,"2025-08-01",11.71,281.33,2,"SUV","Agra"
4805,66,1986,"2025-08-11",3.38,71.54,3,"SUV","Delhi"
4806,16,1299,"2025-03-19",32.39,572.12,1,"Mini","Agra"
4807,95,1141,"2025-01-26",11.5,295.9,2,"Hatchback","Kanpur"
4808,136,1356,"2025-12-10",26.0,426.15,1,"Hatchback","Agra"
4809,58,1325,"2025-10-08",16.21,267.78,3,"Sedan","Noida"
4810,49,1935,"2025-04-06",5.33,100.99,2,"Mini","Agra"
4811,48,1875,"2025-09-08",17.61,527.01,5,"Sedan","Delhi"
4812,25,1002,"2025-07-25",6.9,124.66,1,"Sedan","Prayagraj"
4813,94,1155,"2025-03-06",33.29,520.93,5,"Sedan","Noida"
4814,168,1798,"2025-06-01",12.16,266.14,5,"Mini","Delhi"
4815,34,1485,"2025-01-10",25.49,390.35,2,"Hatchback","Noida"
4816,29,1822,"2025-05-29",25.58,420.41,2,"Hatchback","Noida"
4817,2,1643,"2025-09-05",33.22,520.6,4,"Hatchback","Kanpur"
4818,3,1610,"2025-03-20",10.39,222.57,2,"Sedan","Agra"
4819,87,1823,"2025-04-13",22.89,499.84,4,"Sedan","Delhi"
4820,40,1045,"2025-05-26",39.94,742.41,2,"Sedan","Noida"
4821,23,1184,"2025-07-31",6.8,130.76,4,"Mini","Delhi"
4822,57,1207,"2025-07-25",17.13,268.06,1,"Mini","Delhi"
4823,196,1150,"2025-05-09",14.91,228.61,4,"Hatchback","Delhi"
4824,36,1916,"2025-01-28",14.86,316.74,2,"Mini","Prayagraj"
4825,37,1466,"2025-06-10",35.88,940.45,1,"Sedan","Kanpur"
4826,192,1866,"2025-12-17",35.79,728.1,4,"Mini","Kanpur"
4827,119,1980,"2025-02-08",18.2,273.75,1,"SUV","Kanpur"
4828,99,1465,"2025-12-19",28.52,466.86,5,"SUV","Lucknow"
4829,49,1589,"2025-04-28",38.93,797.08,2,"Sedan","Prayagraj"
4830,73,1752,"2025-10-26",34.87,665.66,3,"Sedan","Agra"
4831,114,1596,"2025-06-01",14.57,397.26,2,"SUV","Kanpur"
4832,38,1278,"2025-04-01",28.84,530.89,4,"Hatchback","Agra"
4833,161,1952,"2025-12-17",30.5,816.24,3,"Sedan","Noida"
4834,78,1071,"2025-12-01",2.93,75.63,1,"Hatchback","Prayagraj"
4835,200,1324,"2025-02-20",13.58,306.45,1,"SUV","Lucknow"
4836,186,1254,"2025-04-25",12.81,341.01,4,"SUV","Lucknow"
4837,198,1378,"2025-12-25",2.25,50.02,3,"SUV","Agra"
4838,148,1840,"2025-10-04",28.62,452.03,3,"Sedan","Agra"
4839,116,1952,"2025-08-18",31.3,593.24,1,"SUV","Kanpur"
4840,192,1277,"2025-08-14",31.88,483.33,1,"Sedan","Lucknow"
4841,160,1174,"2025-10-10",14.96,381.5,2,"SUV","Prayagraj"
4842,24,1460,"2025-11-25",33.15,867.63,5,"Hatchback","Agra"
4843,155,1456,"2025-07-11",22.11,482.22,1,"Hatchback","Noida"
4844,61,1992,"2025-12-19",5.59,163.66,5,"SUV","Kanpur"
4845,15,1703,"2025-06-27",31.01,497.33,3,"Sedan","Agra"
4846,64,1735,"2025-11-30",25.05,581.73,1,"Mini","Noida"
4847,74,1660,"2025-09-13",10.05,284.82,1,"Hatchback","Prayagraj"
4848,181,1735,"2025-11-19",13.4,278.53,3,"Hatchback","Lucknow"
4849,52,1954,"2025-07-08",39.21,784.62,4,"Sedan","Prayagraj"
4850,98,1886,"2025-07-08",20.9,608.35,1,"Hatchback","Agra"
4851,138,1902,"2025-11-28",8.84,134.24,3,"Mini","Lucknow"
4852,116,1114,"2025-10-25",26.8,691.94,2,"Mini","Kanpur"
4853,162,1674,"2025-07-16",30.88,916.3,1,"Sedan","Noida"
4854,6,1758,"2025-03-02",18.57,518.31,1,"SUV","Agra"
4855,18,1604,"2025-05-23",33.86,806.36,5,"Sedan","Noida"
4856,13,1894,"2025-04-11",4.56,100.37,2,"Mini","Prayagraj"
4857,7,1353,"2025-12-09",17.44,305.57,5,"Mini","Agra"
4858,13,1087,"2025-05-23",33.28,924.09,5,"Mini","Lucknow"
4859,26,1108,"2025-10-16",28.51,644.26,3,"Mini","Prayagraj"
4860,103,1314,"2025-08-11",26.93,700.95,1,"Mini","Agra"
4861,153,1371,"2025-07-19",9.69,191.56,5,"Sedan","Noida"
4862,91,1887,"2025-03-03",33.06,569.94,2,"Hatchback","Agra"
4863,146,1957,"2025-12-06",11.13,321.79,4,"Hatchback","Prayagraj"
4864,45,1361,"2025-01-23",22.16,555.18,1,"Mini","Delhi"
4865,69,1901,"2025-09-26",6.02,132.47,4,"Mini","Lucknow"
4866,34,1749,"2025-02-27",15.8,265.59,4,"Mini","Delhi"
4867,73,1512,"2025-08-19",21.36,622.82,5,"SUV","Delhi"
4868,160,1683,"2025-12-14",34.81,842.86,3,"Hatchback","Lucknow"
4869,155,1593,"2025-10-30",22.41,461.48,4,"Sedan","Lucknow"
4870,21,1627,"2025-04-13",15.33,407.71,1,"Mini","Delhi"
4871,39,1391,"2025-09-09",18.18,430.3,1,"Sedan","Noida"
4872,49,1216,"2025-07-09",17.97,427.31,2,"Sedan","Lucknow"
4873,143,1490,"2025-10-13",25.83,482.5,2,"Sedan","Delhi"
4874,132,1817,"2025-09-02",26.37,605.34,3,"SUV","Lucknow"
4875,109,1707,"2025-03-29",14.52,290.0,1,"SUV","Noida"
4876,126,1260,"2025-09-03",27.67,736.94,5,"Sedan","Kanpur"
4877,152,1876,"2025-12-07",9.08,157.67,5,"SUV","Delhi"
4878,60,1585,"2025-03-26",30.35,510.89,2,"SUV","Noida"
4879,118,1523,"2025-08-09",10.4,224.72,3,"Sedan","Lucknow"
4880,185,1831,"2025-08-13",23.57,451.45,3,"Sedan","Delhi"
4881,170,1507,"2025-09-05",14.37,319.52,5,"Sedan","Agra"
4882,33,1686,"2025-06-04",13.42,216.23,2,"Hatchback","Prayagraj"
4883,129,1948,"2025-12-23",14.13,286.08,1,"Sedan","Prayagraj"
4884,151,1145,"2025-08-24",14.56,295.22,2,"Sedan","Noida"
4885,49,1390,"2025-10-30",12.32,191.2,3,"Mini","Prayagraj"
4886,157,1263,"2025-04-11",15.39,327.28,2,"Sedan","Agra"
4887,118,2000,"2025-01-03",22.36,633.88,5,"Hatchback","Delhi"
4888,70,1234,"2025-10-24",2.63,62.04,3,"Hatchback","Kanpur"
4889,5,1308,"2025-03-16",4.3,110.74,4,"Mini","Delhi"
4890,150,1154,"2025-02-28",25.64,518.75,1,"Sedan","Noida"
4891,164,1630,"2025-08-01",32.39,731.17,5,"Sedan","Lucknow"
4892,161,1601,"2025-05-06",38.46,1016.88,3,"Mini","Delhi"
4893,129,1910,"2025-11-21",9.99,195.81,1,"Sedan","Kanpur"
4894,49,1307,"2025-08-23",14.35,322.76,3,"Mini","Kanpur"
4895,106,1294,"2025-12-18",26.43,741.62,2,"Mini","Lucknow"
4896,83,1291,"2025-08-02",13.47,392.14,2,"Sedan","Lucknow"
4897,88,1727,"2025-05-09",38.54,1058.23,4,"SUV","Lucknow"
4898,2,1502,"2025-02-12",27.22,640.87,4,"SUV","Prayagraj"
4899,99,1935,"2025-02-01",13.21,252.88,5,"Hatchback","Delhi"
4900,170,1052,"2025-08-02",19.95,314.09,1,"SUV","Noida"
4901,14,1453,"2025-10-23",21.97,654.25,3,"Sedan","Agra"
4902,67,1648,"2025-02-13",9.22,156.76,2,"Sedan","Lucknow"
4903,125,1347,"2025-07-24",8.29,203.08,1,"Mini","Noida"
4904,112,1260,"2025-12-07",3.58,86.32,1,"Hatchback","Delhi"
4905,51,1446,"2025-07-20",6.63,121.16,3,"Sedan","Lucknow"
4906,153,1820,"2025-02-04",21.68,644.07,3,"Mini","Prayagraj"
4907,30,1450,"2025-11-28",30.84,610.4,5,"Sedan","Prayagraj"
4908,44,1580,"2025-01-31",16.18,357.6,3,"SUV","Prayagraj"
4909,44,1088,"2025-10-27",32.51,776.66,1,"Sedan","Prayagraj"
4910,156,1277,"2025-09-15",12.76,300.58,1,"Hatchback","Kanpur"
4911,56,1836,"2025-09-20",12.8,336.21,3,"Mini","Noida"
4912,73,1876,"2025-03-28",24.08,570.87,4,"Hatchback","Lucknow"
4913,42,1841,"2025-12-30",2.22,37.32,1,"Sedan","Agra"
4914,14,1635,"2025-09-17",13.47,210.73,3,"Hatchback","Agra"
4915,134,1401,"2025-07-26",25.49,574.75,3,"Hatchback","Noida"
4916,119,1192,"2025-11-04",4.82,111.52,1,"SUV","Prayagraj"
4917,84,1973,"2025-11-07",16.65,471.26,1,"Mini","Delhi"
4918,148,1127,"2025-06-10",38.35,974.39,2,"SUV","Prayagraj"
4919,25,1101,"2025-04-08",6.32,156.86,1,"Hatchback","Lucknow"
4920,137,1786,"2025-03-29",10.27,209.4,2,"Hatchback","Lucknow"
4921,4,1745,"2025-03-06",22.64,656.82,2,"Hatchback","Agra"
4922,21,1645,"2025-05-05",8.62,180.12,2,"Sedan","Lucknow"
4923,194,1903,"2025-05-10",13.9,403.93,2,"SUV","Noida"
4924,115,1486,"2025-07-17",18.11,488.93,1,"Hatchback","Lucknow"
4925,167,1650,"2025-12-05",25.53,663.17,5,"Mini","Prayagraj"
4926,182,1405,"2025-08-29",28.83,821.56,3,"Sedan","Noida"
4927,128,1499,"2025-03-10",28.63,814.1,1,"Sedan","Agra"
4928,75,1864,"2025-12-19",26.71,472.16,1,"Sedan","Lucknow"
4929,95,1875,"2025-02-07",33.64,857.29,1,"Mini","Lucknow"
4930,36,1353,"2025-05-22",12.78,280.26,2,"Mini","Delhi"
4931,191,1831,"2025-12-08",12.99,207.46,5,"SUV","Noida"
4932,112,1771,"2025-12-30",8.76,262.55,2,"Hatchback","Prayagraj"
4933,27,1825,"2025-10-10",9.04,210.93,2,"SUV","Agra"
4934,161,1171,"2025-08-24",26.63,787.01,5,"Mini","Noida"
4935,189,1941,"2025-01-21",2.81,79.44,3,"SUV","Prayagraj"
4936,117,1792,"2025-11-30",35.3,716.03,2,"Sedan","Noida"
4937,61,1073,"2025-02-11",25.34,519.68,4,"SUV","Prayagraj"
4938,64,1320,"2025-12-29",5.07,90.59,4,"Sedan","Delhi"
4939,168,1004,"2025-09-11",2.26,49.81,4,"Hatchback","Kanpur"
4940,199,1925,"2025-06-02",29.48,686.11,5,"Hatchback","Prayagraj"
4941,103,1203,"2025-06-27",23.96,579.34,4,"Mini","Noida"
4942,33,1788,"2025-02-06",17.81,523.13,2,"Sedan","Delhi"
4943,157,1800,"2025-05-12",36.65,746.78,5,"Hatchback","Prayagraj"
4944,42,1922,"2025-07-09",15.64,410.14,5,"Hatchback","Delhi"
4945,49,1725,"2025-01-18",5.83,158.91,3,"Sedan","Delhi"
4946,54,1676,"2025-12-19",13.18,312.73,3,"Sedan","Prayagraj"
4947,7,1611,"2025-07-30",28.75,826.59,4,"Hatchback","Delhi"
4948,110,1235,"2025-07-25",6.08,112.21,3,"Sedan","Delhi"
4949,126,1244,"2025-09-12",29.89,561.25,2,"SUV","Lucknow"
4950,180,1499,"2025-09-15",11.91,253.65,4,"Sedan","Prayagraj"
4951,174,1177,"2025-04-21",9.55,280.17,5,"Sedan","Lucknow"
4952,135,1836,"2025-11-15",21.61,467.21,5,"SUV","Delhi"
4953,114,1760,"2025-12-16",37.89,742.95,3,"SUV","Kanpur"
4954,192,1325,"2025-10-25",4.68,81.52,4,"SUV","Agra"
4955,23,1314,"2025-11-07",35.86,654.87,2,"SUV","Kanpur"
4956,129,1413,"2025-03-24",36.11,1081.3,2,"Sedan","Agra"
4957,149,1910,"2025-05-13",29.82,596.85,1,"Sedan","Lucknow"
4958,131,1821,"2025-01-10",32.93,757.0,2,"Mini","Delhi"
4959,24,1694,"2025-01-20",22.79,469.09,1,"SUV","Kanpur"
4960,181,1259,"2025-01-13",21.03,411.52,5,"Sedan","Agra"
4961,109,1065,"2025-08-06",3.73,84.92,5,"Mini","Noida"
4962,50,1189,"2025-02-02",18.93,508.99,3,"Mini","Kanpur"
4963,6,1287,"2025-04-07",9.97,168.75,3,"Mini","Delhi"
4964,79,1133,"2025-02-23",10.1,182.55,1,"Mini","Delhi"
4965,6,1302,"2025-07-22",4.52,70.85,1,"Sedan","Kanpur"
4966,32,1241,"2025-06-22",25.9,431.44,3,"Hatchback","Prayagraj"
4967,13,1739,"2025-08-30",19.3,377.35,2,"SUV","Prayagraj"
4968,109,1774,"2025-12-21",10.82,318.12,4,"SUV","Prayagraj"
4969,200,1079,"2025-12-30",5.23,108.09,5,"Mini","Prayagraj"
4970,117,1503,"2025-08-05",23.04,639.01,4,"Mini","Delhi"
4971,123,1476,"2025-12-03",34.86,636.75,1,"SUV","Lucknow"
4972,147,1229,"2025-11-11",25.05,407.32,4,"SUV","Kanpur"
4973,10,1282,"2025-07-04",12.55,277.96,1,"Hatchback","Delhi"
4974,131,1828,"2025-02-13",14.98,337.34,4,"SUV","Delhi"
4975,176,1032,"2025-09-13",6.31,147.23,5,"Mini","Delhi"
4976,161,1649,"2025-02-24",29.66,462.72,3,"Mini","Delhi"
4977,146,1109,"2025-10-04",21.38,519.48,3,"SUV","Prayagraj"
4978,93,1923,"2025-05-23",16.87,288.53,3,"SUV","Lucknow"
4979,173,1578,"2025-06-11",24.17,524.99,3,"Sedan","Agra"
4980,108,1918,"2025-08-22",10.66,210.11,1,"SUV","Kanpur"
4981,20,1787,"2025-07-01",30.08,885.95,2,"Mini","Noida"
4982,176,1917,"2025-06-27",26.96,479.58,3,"Hatchback","Prayagraj"
4983,82,1274,"2025-05-25",14.79,270.45,1,"Mini","Noida"
4984,117,1480,"2025-12-24",28.91,727.46,5,"SUV","Prayagraj"
4985,28,1781,"2025-01-17",29.2,757.7,1,"Mini","Lucknow"
4986,71,1023,"2025-11-13",27.81,420.97,3,"Mini","Kanpur"
4987,76,1413,"2025-02-24",39.51,1056.27,4,"Hatchback","Prayagraj"
4988,72,1098,"2025-01-12",20.69,525.38,3,"Mini","Agra"
4989,66,1974,"2025-05-20",20.37,464.99,2,"Mini","Lucknow"
4990,128,1061,"2025-12-23",31.24,609.47,3,"Mini","Agra"
4991,31,1515,"2025-08-26",5.12,138.64,4,"Sedan","Lucknow"
4992,199,1049,"2025-12-21",11.2,222.82,3,"Hatchback","Lucknow"
4993,63,1138,"2025-06-07",31.86,491.83,4,"Mini","Noida"
4994,124,1674,"2025-05-12",23.52,569.27,5,"Sedan","Lucknow"
4995,59,1526,"2025-02-21",26.29,416.85,4,"Mini","Noida"
4996,152,1588,"2025-03-15",24.6,642.31,3,"Mini","Noida"
4997,73,1876,"2025-09-28",8.11,178.47,1,"Sedan","Prayagraj"
4998,110,1787,"2025-05-28",9.28,152.18,2,"SUV","Lucknow"
4999,92,1706,"2025-07-14",5.18,98.24,3,"Sedan","Noida"
5000,95,1609,"2025-02-11",31.91,558.13,4,"Sedan","Kanpur"
5001,195,1472,"2025-05-19",11.34,211.27,2,"SUV","Delhi"
5002,121,1304,"2025-01-15",35.76,968.77,3,"SUV","Agra"
5003,167,1688,"2025-03-21",7.25,118.69,2,"Sedan","Kanpur"
5004,164,1069,"2025-02-28",33.22,626.78,5,"Sedan","Prayagraj"
5005,126,1105,"2025-05-07",7.23,149.57,4,"SUV","Kanpur"
5006,33,1181,"2025-02-08",31.79,648.75,3,"Hatchback","Lucknow"
5007,113,1670,"2025-05-06",26.58,567.68,3,"SUV","Noida"
5008,199,1435,"2025-03-03",12.09,206.03,1,"Mini","Kanpur"
5009,196,1637,"2025-10-20",38.61,760.23,5,"Hatchback","Delhi"
5010,180,1088,"2025-10-01",29.91,633.98,3,"Hatchback","Delhi"
5011,82,1549,"2025-03-20",9.97,263.68,4,"SUV","Prayagraj"
5012,137,1110,"2025-05-19",26.36,541.2,5,"Hatchback","Kanpur"
5013,50,1356,"2025-10-12",8.95,159.96,3,"SUV","Delhi"
5014,172,1755,"2025-11-18",21.42,544.17,3,"SUV","Noida"
5015,127,1324,"2025-01-24",21.68,434.49,4,"Sedan","Noida"
5016,116,1828,"2025-04-19",28.07,796.51,3,"Hatchback","Delhi"
5017,72,1721,"2025-12-26",36.66,746.83,4,"Mini","Agra"
5018,71,1580,"2025-07-19",20.33,391.94,3,"SUV","Kanpur"
5019,14,1050,"2025-08-11",13.63,262.17,1,"Mini","Noida"
5020,35,1400,"2025-06-02",22.22,503.63,5,"Mini","Lucknow"
